Name,YT Scope Project,
File,C:\Users\nwbrown\workspace\GMD-GPI-40-disconnect\02.csv,
Starttime of export,132371363020970000,Saturday, June 20, 2020,07:18:22.097
Endtime of export,132371363141870000,Saturday, June 20, 2020,07:18:34.187


Name,i_iPRESS_R
3650,565
3660,565
3670,565
3680,567
3690,565
3700,565
3710,565
3720,564
3730,564
3740,564
3750,564
3760,564
3770,564
3780,564
3790,564
3800,565
3810,565
3820,564
3830,565
3840,567
3850,564
3860,564
3870,565
3880,564
3890,563
3900,562
3910,564
3920,565
3930,567
3940,567
3950,567
3960,567
3970,564
3980,563
3990,564
4000,565
4010,564
4020,565
4030,568
4040,567
4050,565
4060,567
4070,565
4080,565
4090,565
4100,565
4110,565
4120,565
4130,565
4140,565
4150,564
4160,565
4170,567
4180,567
4190,565
4200,565
4210,564
4220,565
4230,567
4240,567
4250,565
4260,564
4270,565
4280,567
4290,565
4300,565
4310,565
4320,564
4330,565
4340,568
4350,567
4360,565
4370,565
4380,565
4390,565
4400,564
4410,565
4420,565
4430,568
4440,567
4450,565
4460,565
4470,565
4480,565
4490,567
4500,567
4510,567
4520,567
4530,565
4540,565
4550,565
4560,565
4570,567
4580,565
4590,564
4600,565
4610,565
4620,565
4630,567
4640,565
4650,564
4660,565
4670,567
4680,567
4690,567
4700,567
4710,567
4720,565
4730,565
4740,567
4750,567
4760,567
4770,568
4780,567
4790,564
4800,565
4810,567
4820,565
4830,564
4840,565
4850,565
4860,567
4870,567
4880,565
4890,564
4900,563
4910,565
4920,565
4930,565
4940,565
4950,565
4960,565
4970,565
4980,565
4990,565
5000,565
5010,565
5020,567
5030,568
5040,567
5050,567
5060,565
5070,564
5080,567
5090,568
5100,564
5110,564
5120,564
5130,564
5140,565
5150,565
5160,567
5170,565
5180,564
5190,564
5200,565
5210,565
5220,563
5230,564
5240,565
5250,565
5260,567
5270,568
5280,568
5290,565
5300,565
5310,565
5320,565
5330,565
5340,565
5350,564
5360,564
5370,567
5380,567
5390,564
5400,563
5410,565
5420,567
5430,564
5440,564
5450,565
5460,565
5470,565
5480,565
5490,567
5500,565
5510,565
5520,565
5530,564
5540,564
5550,564
5560,564
5570,564
5580,565
5590,565
5600,565
5610,565
5620,565
5630,565
5640,565
5650,564
5660,565
5670,565
5680,564
5690,564
5700,564
5710,564
5720,564
5730,564
5740,567
5750,565
5760,565
5770,565
5780,564
5790,564
5800,565
5810,567
5820,565
5830,563
5840,564
5850,565
5860,564
5870,564
5880,564
5890,564
5900,564
5910,565
5920,567
5930,565
5940,565
5950,564
5960,438
5970,408
5980,554
5990,557
6000,565
6010,565
6020,564
6030,567
6040,568
6050,565
6060,567
6070,568
6080,567
6090,565
6100,565
6110,567
6120,565
6130,564
6140,564
6150,563
6160,565
6170,567
6180,565
6190,564
6200,565
6210,565
6220,564
6230,565
6240,565
6250,565
6260,567
6270,565
6280,564
6290,564
6300,564
6310,565
6320,565
6330,565
6340,565
6350,567
6360,567
6370,565
6380,565
6390,563
6400,563
6410,565
6420,565
6430,565
6440,567
6450,567
6460,567
6470,565
6480,565
6490,568
6500,567
6510,567
6520,568
6530,565
6540,565
6550,567
6560,567
6570,564
6580,565
6590,568
6600,565
6610,564
6620,563
6630,563
6640,565
6650,565
6660,564
6670,564
6680,567
6690,568
6700,567
6710,565
6720,565
6730,565
6740,565
6750,564
6760,565
6770,567
6780,567
6790,567
6800,565
6810,565
6820,565
6830,567
6840,567
6850,565
6860,567
6870,568
6880,567
6890,564
6900,564
6910,563
6920,562
6930,564
6940,564
6950,564
6960,567
6970,567
6980,565
6990,565
7000,565
7010,567
7020,565
7030,564
7040,567
7050,567
7060,567
7070,564
7080,564
7090,564
7100,564
7110,564
7120,564
7130,564
7140,567
7150,565
7160,565
7170,568
7180,565
7190,565
7200,565
7210,564
7220,567
7230,567
7240,567
7250,565
7260,564
7270,564
7280,565
7290,567
7300,565
7310,565
7320,564
7330,563
7340,565
7350,565
7360,564
7370,564
7380,567
7390,567
7400,565
7410,565
7420,565
7430,565
7440,567
7450,564
7460,565
7470,567
7480,565
7490,565
7500,565
7510,565
7520,564
7530,565
7540,568
7550,567
7560,565
7570,565
7580,565
7590,567
7600,565
7610,565
7620,565
7630,567
7640,567
7650,565
7660,565
7670,564
7680,565
7690,567
7700,568
7710,568
7720,567
7730,567
7740,565
7750,565
7760,565
7770,564
7780,567
7790,567
7800,565
7810,565
7820,565
7830,565
7840,565
7850,565
7860,565
7870,565
7880,565
7890,565
7900,565
7910,565
7920,564
7930,563
7940,565
7950,565
7960,564
7970,565
7980,565
7990,564
8000,565
8010,567
8020,565
8030,565
8040,565
8050,565
8060,567
8070,565
8080,567
8090,568
8100,567
8110,565
8120,564
8130,565
8140,568
8150,564
8160,563
8170,564
8180,565
8190,565
8200,565
8210,565
8220,564
8230,565
8240,565
8250,564
8260,565
8270,567
8280,565
8290,567
8300,567
8310,565
8320,564
8330,565
8340,567
8350,565
8360,565
8370,565
8380,565
8390,567
8400,568
8410,568
8420,565
8430,565
8440,565
8450,564
8460,567
8470,567
8480,565
8490,564
8500,563
8510,564
8520,565
8530,565
8540,568
8550,568
8560,567
8570,564
8580,564
8590,567
8600,565
8610,565
8620,567
8630,567
8640,568
8650,565
8660,564
8670,565
8680,567
8690,564
8700,565
8710,567
8720,565
8730,565
8740,564
8750,565
8760,567
8770,567
8780,565
8790,565
8800,567
8810,568
8820,565
8830,563
8840,565
8850,565
8860,564
8870,563
8880,565
8890,568
8900,567
8910,565
8920,565
8930,567
8940,565
8950,564
8960,565
8970,565
8980,564
8990,567
9000,565
9010,564
9020,565
9030,565
9040,565
9050,565
9060,567
9070,565
9080,565
9090,565
9100,564
9110,564
9120,565
9130,565
9140,565
9150,567
9160,568
9170,567
9180,565
9190,565
9200,565
9210,565
9220,565
9230,565
9240,564
9250,564
9260,565
9270,564
9280,564
9290,565
9300,565
9310,565
9320,567
9330,565
9340,565
9350,565
9360,565
9370,565
9380,565
9390,567
9400,565
9410,564
9420,564
9430,567
9440,565
9450,564
9460,565
9470,567
9480,565
9490,564
9500,564
9510,565
9520,564
9530,565
9540,567
9550,567
9560,568
9570,567
9580,565
9590,564
9600,565
9610,567
9620,568
9630,567
9640,567
9650,565
9660,565
9670,564
9680,563
9690,565
9700,567
9710,568
9720,565
9730,564
9740,567
9750,565
9760,565
9770,564
9780,564
9790,565
9800,565
9810,565
9820,567
9830,567
9840,565
9850,563
9860,564
9870,565
9880,567
9890,568
9900,567
9910,565
9920,565
9930,564
9940,565
9950,564
9960,565
9970,567
9980,567
9990,567
10000,565
10010,564
10020,564
10030,565
10040,564
10050,564
10060,567
10070,567
10080,565
10090,564
10100,564
10110,564
10120,564
10130,567
10140,567
10150,565
10160,567
10170,565
10180,563
10190,564
10200,565
10210,565
10220,568
10230,565
10240,565
10250,565
10260,563
10270,564
10280,565
10290,565
10300,567
10310,567
10320,564
10330,565
10340,565
10350,564
10360,565
10370,565
10380,567
10390,567
10400,567
10410,567
10420,567
10430,567
10440,564
10450,564
10460,565
10470,567
10480,567
10490,567
10500,567
10510,567
10520,563
10530,563
10540,564
10550,565
10560,567
10570,565
10580,564
10590,564
10600,563
10610,564
10620,565
10630,567
10640,565
10650,565
10660,565
10670,565
10680,565
10690,564
10700,564
10710,564
10720,564
10730,565
10740,567
10750,567
10760,567
10770,564
10780,564
10790,564
10800,564
10810,565
10820,565
10830,564
10840,565
10850,568
10860,568
10870,567
10880,563
10890,563
10900,567
10910,567
10920,567
10930,564
10940,564
10950,565
10960,564
10970,565
10980,567
10990,567
11000,565
11010,565
11020,565
11030,564
11040,564
11050,565
11060,568
11070,568
11080,567
11090,564
11100,563
11110,565
11120,567
11130,567
11140,567
11150,567
11160,567
11170,565
11180,564
11190,564
11200,564
11210,565
11220,567
11230,568
11240,567
11250,565
11260,565
11270,565
11280,567
11290,567
11300,564
11310,565
11320,567
11330,567
11340,565
11350,564
11360,564
11370,564
11380,564
11390,564
11400,565
11410,565
11420,565
11430,565
11440,565
11450,563
11460,564
11470,565
11480,565
11490,565
11500,565
11510,565
11520,567
11530,564
11540,563
11550,563
11560,564
11570,565
11580,567
11590,567
11600,565
11610,567
11620,567
11630,565
11640,565
11650,565
11660,563
11670,564
11680,567
11690,568
11700,565
11710,564
11720,565
11730,565
11740,565
11750,563
11760,564
11770,567
11780,565
11790,563
11800,563
11810,565
11820,563
11830,564
11840,567
11850,567
11860,567
11870,567
11880,567
11890,564
11900,564
11910,567
11920,567
11930,565
11940,565
11950,565
11960,567
11970,565
11980,565
11990,567
12000,567
12010,568
12020,567
12030,565
12040,565
12050,565
12060,564
12070,565
12080,567
12090,567
EOF
